Table showing signal significance of signal muons passing various cuts: 
gamma(pt cut)  gamma(p cut)   S(gamma cuts(pt+p+eta))   B_EM(gamma cuts(pt+p+eta))   B(gamma cuts(pt+p+eta))   misID(gamma cuts(pt+p+eta))   S/B_EM(gamma cuts(pt+p+eta))  S/sqrt(B+misID)(gamma cuts(pt+p+eta))  
1.00000e-02   9.70000e+00   1.27116e-04   1.05090e-01   1.99014e-01   2.41743e-02   2.84943e-04   8.17566e-04  
1.00000e-02   9.80000e+00   1.26214e-04   1.04160e-01   1.97330e-01   2.37303e-02   2.84126e-04   8.19326e-04  
1.00000e-02   9.90000e+00   1.24637e-04   1.02610e-01   1.94776e-01   2.33457e-02   2.82409e-04   8.15721e-04  
2.00000e-02   0.00000e+00   3.84728e-04   2.20100e-01   9.28284e-01   3.99114e-01   3.99313e-04   6.08983e-04  
2.00000e-02   1.00000e-01   3.84052e-04   2.19790e-01   9.24741e-01   3.96501e-01   3.99374e-04   6.09913e-04  
2.00000e-02   2.00000e-01   3.71656e-04   2.18240e-01   8.80599e-01   3.69409e-01   3.96052e-04   6.11487e-04  
2.00000e-02   3.00000e-01   3.60612e-04   2.16380e-01   8.38920e-01   3.42920e-01   3.93713e-04   6.15806e-04  
2.00000e-02   4.00000e-01   3.48892e-04   2.14520e-01   7.99564e-01   3.19684e-01   3.90180e-04   6.17065e-04  
2.00000e-02   5.00000e-01   3.37398e-04   2.12350e-01   7.63777e-01   2.99707e-01   3.86064e-04   6.16303e-04  
2.00000e-02   6.00000e-01   3.30636e-04   2.11730e-01   7.36324e-01   2.81554e-01   3.85315e-04   6.23117e-04  
2.00000e-02   7.00000e-01   3.18691e-04   2.07080e-01   7.03707e-01   2.65367e-01   3.79904e-04   6.18652e-04  
2.00000e-02   8.00000e-01   3.10352e-04   2.06460e-01   6.76904e-01   2.50034e-01   3.77216e-04   6.20661e-04  
2.00000e-02   9.00000e-01   3.02463e-04   2.04290e-01   6.52325e-01   2.36305e-01   3.74490e-04   6.22209e-04  
2.00000e-02   1.00000e+00   2.94350e-04   2.01500e-01   6.28504e-01   2.23644e-01   3.71287e-04   6.22421e-04  
2.00000e-02   1.10000e+00   2.88490e-04   1.98710e-01   6.08779e-01   2.11979e-01   3.69744e-04   6.26591e-04  
2.00000e-02   1.20000e+00   2.81277e-04   1.97780e-01   5.88074e-01   2.01194e-01   3.66791e-04   6.27087e-04  
2.00000e-02   1.30000e+00   2.78122e-04   1.97160e-01   5.74205e-01   1.91665e-01   3.67031e-04   6.35279e-04  
2.00000e-02   1.40000e+00   2.73840e-04   1.95610e-01   5.59480e-01   1.82830e-01   3.66104e-04   6.40432e-04  
2.00000e-02   1.50000e+00   2.68205e-04   1.93750e-01   5.43414e-01   1.74514e-01   3.63833e-04   6.42025e-04  
2.00000e-02   1.60000e+00   2.64599e-04   1.92820e-01   5.31157e-01   1.67217e-01   3.63059e-04   6.47066e-04  
2.00000e-02   1.70000e+00   2.60993e-04   1.91270e-01   5.19441e-01   1.60461e-01   3.62127e-04   6.51544e-04  
2.00000e-02   1.80000e+00   2.57162e-04   1.90340e-01   5.08144e-01   1.54434e-01   3.60755e-04   6.54386e-04  
2.00000e-02   1.90000e+00   2.54006e-04   1.89100e-01   4.98021e-01   1.48651e-01   3.59932e-04   6.58811e-04  
2.00000e-02   2.00000e+00   2.49273e-04   1.87240e-01   4.85894e-01   1.43034e-01   3.57606e-04   6.59108e-04  
2.00000e-02   2.10000e+00   2.45216e-04   1.86000e-01   4.75110e-01   1.37830e-01   3.55756e-04   6.60507e-04  
2.00000e-02   2.20000e+00   2.41385e-04   1.84450e-01   4.65014e-01   1.33004e-01   3.53979e-04   6.61878e-04  
2.00000e-02   2.30000e+00   2.38004e-04   1.83830e-01   4.55847e-01   1.28487e-01   3.52513e-04   6.63981e-04  
2.00000e-02   2.40000e+00   2.35976e-04   1.82900e-01   4.48792e-01   1.24222e-01   3.52245e-04   6.69525e-04  
2.00000e-02   2.50000e+00   2.32369e-04   1.81350e-01   4.39752e-01   1.20142e-01   3.50409e-04   6.70396e-04  
2.00000e-02   2.60000e+00   2.29214e-04   1.79800e-01   4.31627e-01   1.16357e-01   3.48889e-04   6.71962e-04  
2.00000e-02   2.70000e+00   2.26960e-04   1.79490e-01   4.24924e-01   1.12754e-01   3.48172e-04   6.75903e-04  
2.00000e-02   2.80000e+00   2.24706e-04   1.78250e-01   4.18420e-01   1.09350e-01   3.47384e-04   6.79527e-04  
2.00000e-02   2.90000e+00   2.22678e-04   1.77010e-01   4.12367e-01   1.06087e-01   3.46765e-04   6.83668e-04  
2.00000e-02   3.00000e+00   2.19748e-04   1.75770e-01   4.05231e-01   1.02981e-01   3.45202e-04   6.84773e-04  
2.00000e-02   3.10000e+00   2.14564e-04   1.70500e-01   3.95152e-01   1.00032e-01   3.41331e-04   6.78402e-04  
2.00000e-02   3.20000e+00   2.12987e-04   1.69260e-01   3.89994e-01   9.70441e-02   3.41054e-04   6.83703e-04  
2.00000e-02   3.30000e+00   2.10958e-04   1.68330e-01   3.84403e-01   9.42428e-02   3.40254e-04   6.87183e-04  
2.00000e-02   3.40000e+00   2.10057e-04   1.67400e-01   3.80625e-01   9.17051e-02   3.40477e-04   6.93649e-04  
2.00000e-02   3.50000e+00   2.08930e-04   1.67090e-01   3.76540e-01   8.91702e-02   3.40482e-04   6.99665e-04  
2.00000e-02   3.60000e+00   2.07577e-04   1.66470e-01   3.72329e-01   8.68189e-02   3.40186e-04   7.04487e-04  
2.00000e-02   3.70000e+00   2.06000e-04   1.65850e-01   3.67958e-01   8.46184e-02   3.39600e-04   7.08165e-04  
2.00000e-02   3.80000e+00   2.03520e-04   1.63990e-01   3.62330e-01   8.24003e-02   3.38108e-04   7.08996e-04  
2.00000e-02   3.90000e+00   2.02168e-04   1.63060e-01   3.58301e-01   8.02311e-02   3.37745e-04   7.13743e-04  
2.00000e-02   4.00000e+00   1.99013e-04   1.62130e-01   3.51806e-01   7.80756e-02   3.35529e-04   7.12235e-04  
2.00000e-02   4.10000e+00   1.95857e-04   1.59340e-01   3.45516e-01   7.61261e-02   3.33201e-04   7.09861e-04  
2.00000e-02   4.20000e+00   1.93829e-04   1.57480e-01   3.40825e-01   7.42246e-02   3.32012e-04   7.11451e-04  
2.00000e-02   4.30000e+00   1.92026e-04   1.56240e-01   3.36613e-01   7.24929e-02   3.30975e-04   7.13201e-04  
2.00000e-02   4.40000e+00   1.91350e-04   1.55620e-01   3.33910e-01   7.07199e-02   3.31141e-04   7.19544e-04  
2.00000e-02   4.50000e+00   1.89321e-04   1.54070e-01   3.29410e-01   6.90097e-02   3.29861e-04   7.20684e-04  
2.00000e-02   4.60000e+00   1.87744e-04   1.52830e-01   3.25578e-01   6.73479e-02   3.29032e-04   7.23441e-04  
2.00000e-02   4.70000e+00   1.86391e-04   1.51900e-01   3.22058e-01   6.56878e-02   3.28442e-04   7.27250e-04  
2.00000e-02   4.80000e+00   1.85490e-04   1.51590e-01   3.19289e-01   6.41587e-02   3.28268e-04   7.32306e-04  
2.00000e-02   4.90000e+00   1.83461e-04   1.50970e-01   3.15044e-01   6.27040e-02   3.26858e-04   7.32651e-04  
2.00000e-02   5.00000e+00   1.83011e-04   1.50350e-01   3.12997e-01   6.12772e-02   3.27119e-04   7.39311e-04  
2.00000e-02   5.10000e+00   1.80982e-04   1.49730e-01   3.08685e-01   5.97546e-02   3.25746e-04   7.40373e-04  
2.00000e-02   5.20000e+00   1.79630e-04   1.48180e-01   3.05453e-01   5.83828e-02   3.25017e-04   7.43423e-04  
2.00000e-02   5.30000e+00   1.78503e-04   1.46940e-01   3.02561e-01   5.70410e-02   3.24518e-04   7.47398e-04  
2.00000e-02   5.40000e+00   1.76249e-04   1.46010e-01   2.98159e-01   5.57393e-02   3.22777e-04   7.46529e-04  
2.00000e-02   5.50000e+00   1.74446e-04   1.43840e-01   2.94427e-01   5.44875e-02   3.21494e-04   7.47331e-04  
2.00000e-02   5.60000e+00   1.73545e-04   1.43840e-01   2.91958e-01   5.32581e-02   3.21182e-04   7.52001e-04  
2.00000e-02   5.70000e+00   1.71742e-04   1.41980e-01   2.88376e-01   5.21561e-02   3.19813e-04   7.52008e-04  
2.00000e-02   5.80000e+00   1.68361e-04   1.40430e-01   2.82547e-01   5.09765e-02   3.16735e-04   7.45686e-04  
2.00000e-02   5.90000e+00   1.66783e-04   1.39190e-01   2.79339e-01   4.99387e-02   3.15563e-04   7.46334e-04  
2.00000e-02   6.00000e+00   1.66107e-04   1.38570e-01   2.77394e-01   4.89243e-02   3.15384e-04   7.50975e-04  
2.00000e-02   6.10000e+00   1.64980e-04   1.37330e-01   2.74865e-01   4.79453e-02   3.14682e-04   7.53457e-04  
2.00000e-02   6.20000e+00   1.62726e-04   1.35160e-01   2.70752e-01   4.69317e-02   3.12732e-04   7.51146e-04  
2.00000e-02   6.30000e+00   1.61599e-04   1.33920e-01   2.68156e-01   4.58863e-02   3.12065e-04   7.54394e-04  
2.00000e-02   6.40000e+00   1.60472e-04   1.33300e-01   2.65704e-01   4.49838e-02   3.11316e-04   7.56610e-04  
2.00000e-02   6.50000e+00   1.59346e-04   1.32680e-01   2.63229e-01   4.40591e-02   3.10580e-04   7.59140e-04  
2.00000e-02   6.60000e+00   1.58669e-04   1.32370e-01   2.61416e-01   4.31760e-02   3.10332e-04   7.63611e-04  
2.00000e-02   6.70000e+00   1.57542e-04   1.31440e-01   2.58914e-01   4.22244e-02   3.09613e-04   7.66683e-04  
2.00000e-02   6.80000e+00   1.56416e-04   1.31130e-01   2.56505e-01   4.13647e-02   3.08839e-04   7.69068e-04  
2.00000e-02   6.90000e+00   1.55063e-04   1.31130e-01   2.53811e-01   4.05311e-02   3.07789e-04   7.70220e-04  
2.00000e-02   7.00000e+00   1.53260e-04   1.29270e-01   2.50508e-01   3.97078e-02   3.06209e-04   7.69115e-04  
2.00000e-02   7.10000e+00   1.51908e-04   1.28030e-01   2.47855e-01   3.89146e-02   3.05128e-04   7.70059e-04  
2.00000e-02   7.20000e+00   1.51232e-04   1.27410e-01   2.46259e-01   3.82488e-02   3.04752e-04   7.73275e-04  
2.00000e-02   7.30000e+00   1.50330e-04   1.26790e-01   2.44262e-01   3.74921e-02   3.04171e-04   7.76383e-04  
2.00000e-02   7.40000e+00   1.49879e-04   1.26480e-01   2.42944e-01   3.67935e-02   3.04081e-04   7.81369e-04  
2.00000e-02   7.50000e+00   1.48527e-04   1.25860e-01   2.40399e-01   3.61094e-02   3.02928e-04   7.81620e-04  
2.00000e-02   7.60000e+00   1.47175e-04   1.25240e-01   2.37869e-01   3.54390e-02   3.01762e-04   7.81795e-04  
2.00000e-02   7.70000e+00   1.46724e-04   1.24930e-01   2.36621e-01   3.48109e-02   3.01630e-04   7.86400e-04  
2.00000e-02   7.80000e+00   1.45146e-04   1.23070e-01   2.33850e-01   3.42097e-02   3.00150e-04   7.84750e-04  
2.00000e-02   7.90000e+00   1.44245e-04   1.21830e-01   2.31991e-01   3.35905e-02   2.99478e-04   7.87031e-04  
2.00000e-02   8.00000e+00   1.43118e-04   1.20900e-01   2.29824e-01   3.29742e-02   2.98536e-04   7.88147e-04  
2.00000e-02   8.10000e+00   1.41315e-04   1.19040e-01   2.26658e-01   3.22884e-02   2.96826e-04   7.86439e-04  
2.00000e-02   8.20000e+00   1.41090e-04   1.19040e-01   2.25746e-01   3.16858e-02   2.96951e-04   7.92615e-04  
2.00000e-02   8.30000e+00   1.40413e-04   1.18730e-01   2.24189e-01   3.10585e-02   2.96553e-04   7.96743e-04  
2.00000e-02   8.40000e+00   1.39963e-04   1.18420e-01   2.22976e-01   3.04656e-02   2.96404e-04   8.01876e-04  
2.00000e-02   8.50000e+00   1.38160e-04   1.16250e-01   2.20004e-01   2.99742e-02   2.94554e-04   7.98008e-04  
2.00000e-02   8.60000e+00   1.36807e-04   1.15320e-01   2.17615e-01   2.94447e-02   2.93268e-04   7.97271e-04  
2.00000e-02   8.70000e+00   1.35906e-04   1.14080e-01   2.15868e-01   2.89379e-02   2.92512e-04   7.98922e-04  
2.00000e-02   8.80000e+00   1.35230e-04   1.13150e-01   2.14362e-01   2.83619e-02   2.92077e-04   8.02979e-04  
2.00000e-02   8.90000e+00   1.34553e-04   1.12530e-01   2.12918e-01   2.78480e-02   2.91601e-04   8.06302e-04  
2.00000e-02   9.00000e+00   1.34328e-04   1.12530e-01   2.12152e-01   2.73923e-02   2.91637e-04   8.11619e-04  
2.00000e-02   9.10000e+00   1.33427e-04   1.11290e-01   2.10429e-01   2.69094e-02   2.90863e-04   8.13374e-04  
2.00000e-02   9.20000e+00   1.32525e-04   1.10360e-01   2.08721e-01   2.64408e-02   2.90078e-04   8.15005e-04  
2.00000e-02   9.30000e+00   1.32074e-04   1.10050e-01   2.07590e-01   2.59297e-02   2.89878e-04   8.20199e-04  
2.00000e-02   9.40000e+00   1.30271e-04   1.07880e-01   2.04618e-01   2.54380e-02   2.87989e-04   8.16783e-04  
2.00000e-02   9.50000e+00   1.29820e-04   1.07260e-01   2.03582e-01   2.50222e-02   2.87722e-04   8.20692e-04  
2.00000e-02   9.60000e+00   1.28919e-04   1.06330e-01   2.01898e-01   2.45782e-02   2.86913e-04   8.22321e-04  
2.00000e-02   9.70000e+00   1.27116e-04   1.05090e-01   1.99014e-01   2.41743e-02   2.84943e-04   8.17566e-04  
2.00000e-02   9.80000e+00   1.26214e-04   1.04160e-01   1.97330e-01   2.37303e-02   2.84126e-04   8.19326e-04  
2.00000e-02   9.90000e+00   1.24637e-04   1.02610e-01   1.94776e-01   2.33457e-02   2.82409e-04   8.15721e-04  
3.00000e-02   0.00000e+00   3.63091e-04   2.17310e-01   8.52187e-01   3.52777e-01   3.93322e-04   6.11316e-04  
3.00000e-02   1.00000e-01   3.63091e-04   2.17310e-01   8.52187e-01   3.52777e-01   3.93322e-04   6.11316e-04  
3.00000e-02   2.00000e-01   3.59035e-04   2.16690e-01   8.37038e-01   3.43208e-01   3.92431e-04   6.12854e-04  
3.00000e-02   3.00000e-01   3.51822e-04   2.15760e-01   8.08945e-01   3.25035e-01   3.91169e-04   6.17104e-04  
3.00000e-02   4.00000e-01   3.42582e-04   2.13900e-01   7.77389e-01   3.06189e-01   3.88548e-04   6.19112e-04  
3.00000e-02   5.00000e-01   3.33341e-04   2.11730e-01   7.47776e-01   2.89286e-01   3.85481e-04   6.19762e-04  
3.00000e-02   6.00000e-01   3.27481e-04   2.11110e-01   7.23928e-01   2.73498e-01   3.84892e-04   6.26194e-04  
3.00000e-02   7.00000e-01   3.16212e-04   2.06770e-01   6.94028e-01   2.59098e-01   3.79568e-04   6.21221e-04  
3.00000e-02   8.00000e-01   3.09000e-04   2.06150e-01   6.70542e-01   2.45532e-01   3.77351e-04   6.23597e-04  
3.00000e-02   9.00000e-01   3.01787e-04   2.04290e-01   6.48415e-01   2.33325e-01   3.74778e-04   6.24770e-04  
3.00000e-02   1.00000e+00   2.93899e-04   2.01500e-01   6.26086e-01   2.21846e-01   3.71433e-04   6.23982e-04  
3.00000e-02   1.10000e+00   2.88264e-04   1.98710e-01   6.07601e-01   2.11111e-01   3.69812e-04   6.27386e-04  
3.00000e-02   1.20000e+00   2.81277e-04   1.97780e-01   5.87764e-01   2.00884e-01   3.66888e-04   6.27571e-04  
3.00000e-02   1.30000e+00   2.78122e-04   1.97160e-01   5.74161e-01   1.91621e-01   3.67044e-04   6.35351e-04  
3.00000e-02   1.40000e+00   2.73840e-04   1.95610e-01   5.59480e-01   1.82830e-01   3.66104e-04   6.40432e-04  
3.00000e-02   1.50000e+00   2.68205e-04   1.93750e-01   5.43414e-01   1.74514e-01   3.63833e-04   6.42025e-04  
3.00000e-02   1.60000e+00   2.64599e-04   1.92820e-01   5.31157e-01   1.67217e-01   3.63059e-04   6.47066e-04  
3.00000e-02   1.70000e+00   2.60993e-04   1.91270e-01   5.19441e-01   1.60461e-01   3.62127e-04   6.51544e-04  
3.00000e-02   1.80000e+00   2.57162e-04   1.90340e-01   5.08144e-01   1.54434e-01   3.60755e-04   6.54386e-04  
3.00000e-02   1.90000e+00   2.54006e-04   1.89100e-01   4.98021e-01   1.48651e-01   3.59932e-04   6.58811e-04  
3.00000e-02   2.00000e+00   2.49273e-04   1.87240e-01   4.85894e-01   1.43034e-01   3.57606e-04   6.59108e-04  
3.00000e-02   2.10000e+00   2.45216e-04   1.86000e-01   4.75110e-01   1.37830e-01   3.55756e-04   6.60507e-04  
3.00000e-02   2.20000e+00   2.41385e-04   1.84450e-01   4.65014e-01   1.33004e-01   3.53979e-04   6.61878e-04  
3.00000e-02   2.30000e+00   2.38004e-04   1.83830e-01   4.55847e-01   1.28487e-01   3.52513e-04   6.63981e-04  
3.00000e-02   2.40000e+00   2.35976e-04   1.82900e-01   4.48792e-01   1.24222e-01   3.52245e-04   6.69525e-04  
3.00000e-02   2.50000e+00   2.32369e-04   1.81350e-01   4.39752e-01   1.20142e-01   3.50409e-04   6.70396e-04  
3.00000e-02   2.60000e+00   2.29214e-04   1.79800e-01   4.31627e-01   1.16357e-01   3.48889e-04   6.71962e-04  
3.00000e-02   2.70000e+00   2.26960e-04   1.79490e-01   4.24924e-01   1.12754e-01   3.48172e-04   6.75903e-04  
3.00000e-02   2.80000e+00   2.24706e-04   1.78250e-01   4.18420e-01   1.09350e-01   3.47384e-04   6.79527e-04  
3.00000e-02   2.90000e+00   2.22678e-04   1.77010e-01   4.12367e-01   1.06087e-01   3.46765e-04   6.83668e-04  
3.00000e-02   3.00000e+00   2.19748e-04   1.75770e-01   4.05231e-01   1.02981e-01   3.45202e-04   6.84773e-04  
3.00000e-02   3.10000e+00   2.14564e-04   1.70500e-01   3.95152e-01   1.00032e-01   3.41331e-04   6.78402e-04  
3.00000e-02   3.20000e+00   2.12987e-04   1.69260e-01   3.89994e-01   9.70441e-02   3.41054e-04   6.83703e-04  
3.00000e-02   3.30000e+00   2.10958e-04   1.68330e-01   3.84403e-01   9.42428e-02   3.40254e-04   6.87183e-04  
3.00000e-02   3.40000e+00   2.10057e-04   1.67400e-01   3.80625e-01   9.17051e-02   3.40477e-04   6.93649e-04  
3.00000e-02   3.50000e+00   2.08930e-04   1.67090e-01   3.76540e-01   8.91702e-02   3.40482e-04   6.99665e-04  
3.00000e-02   3.60000e+00   2.07577e-04   1.66470e-01   3.72329e-01   8.68189e-02   3.40186e-04   7.04487e-04  
3.00000e-02   3.70000e+00   2.06000e-04   1.65850e-01   3.67958e-01   8.46184e-02   3.39600e-04   7.08165e-04  
3.00000e-02   3.80000e+00   2.03520e-04   1.63990e-01   3.62330e-01   8.24003e-02   3.38108e-04   7.08996e-04  
3.00000e-02   3.90000e+00   2.02168e-04   1.63060e-01   3.58301e-01   8.02311e-02   3.37745e-04   7.13743e-04  
3.00000e-02   4.00000e+00   1.99013e-04   1.62130e-01   3.51806e-01   7.80756e-02   3.35529e-04   7.12235e-04  
3.00000e-02   4.10000e+00   1.95857e-04   1.59340e-01   3.45516e-01   7.61261e-02   3.33201e-04   7.09861e-04  
3.00000e-02   4.20000e+00   1.93829e-04   1.57480e-01   3.40825e-01   7.42246e-02   3.32012e-04   7.11451e-04  
3.00000e-02   4.30000e+00   1.92026e-04   1.56240e-01   3.36613e-01   7.24929e-02   3.30975e-04   7.13201e-04  
3.00000e-02   4.40000e+00   1.91350e-04   1.55620e-01   3.33910e-01   7.07199e-02   3.31141e-04   7.19544e-04  
3.00000e-02   4.50000e+00   1.89321e-04   1.54070e-01   3.29410e-01   6.90097e-02   3.29861e-04   7.20684e-04  
3.00000e-02   4.60000e+00   1.87744e-04   1.52830e-01   3.25578e-01   6.73479e-02   3.29032e-04   7.23441e-04  
3.00000e-02   4.70000e+00   1.86391e-04   1.51900e-01   3.22058e-01   6.56878e-02   3.28442e-04   7.27250e-04  
3.00000e-02   4.80000e+00   1.85490e-04   1.51590e-01   3.19289e-01   6.41587e-02   3.28268e-04   7.32306e-04  
3.00000e-02   4.90000e+00   1.83461e-04   1.50970e-01   3.15044e-01   6.27040e-02   3.26858e-04   7.32651e-04  
3.00000e-02   5.00000e+00   1.83011e-04   1.50350e-01   3.12997e-01   6.12772e-02   3.27119e-04   7.39311e-04  
3.00000e-02   5.10000e+00   1.80982e-04   1.49730e-01   3.08685e-01   5.97546e-02   3.25746e-04   7.40373e-04  
3.00000e-02   5.20000e+00   1.79630e-04   1.48180e-01   3.05453e-01   5.83828e-02   3.25017e-04   7.43423e-04  
3.00000e-02   5.30000e+00   1.78503e-04   1.46940e-01   3.02561e-01   5.70410e-02   3.24518e-04   7.47398e-04  
3.00000e-02   5.40000e+00   1.76249e-04   1.46010e-01   2.98159e-01   5.57393e-02   3.22777e-04   7.46529e-04  
3.00000e-02   5.50000e+00   1.74446e-04   1.43840e-01   2.94427e-01   5.44875e-02   3.21494e-04   7.47331e-04  
3.00000e-02   5.60000e+00   1.73545e-04   1.43840e-01   2.91958e-01   5.32581e-02   3.21182e-04   7.52001e-04  
3.00000e-02   5.70000e+00   1.71742e-04   1.41980e-01   2.88376e-01   5.21561e-02   3.19813e-04   7.52008e-04  
3.00000e-02   5.80000e+00   1.68361e-04   1.40430e-01   2.82547e-01   5.09765e-02   3.16735e-04   7.45686e-04  
3.00000e-02   5.90000e+00   1.66783e-04   1.39190e-01   2.79339e-01   4.99387e-02   3.15563e-04   7.46334e-04  
3.00000e-02   6.00000e+00   1.66107e-04   1.38570e-01   2.77394e-01   4.89243e-02   3.15384e-04   7.50975e-04  
3.00000e-02   6.10000e+00   1.64980e-04   1.37330e-01   2.74865e-01   4.79453e-02   3.14682e-04   7.53457e-04  
3.00000e-02   6.20000e+00   1.62726e-04   1.35160e-01   2.70752e-01   4.69317e-02   3.12732e-04   7.51146e-04  
3.00000e-02   6.30000e+00   1.61599e-04   1.33920e-01   2.68156e-01   4.58863e-02   3.12065e-04   7.54394e-04  
3.00000e-02   6.40000e+00   1.60472e-04   1.33300e-01   2.65704e-01   4.49838e-02   3.11316e-04   7.56610e-04  
3.00000e-02   6.50000e+00   1.59346e-04   1.32680e-01   2.63229e-01   4.40591e-02   3.10580e-04   7.59140e-04  
3.00000e-02   6.60000e+00   1.58669e-04   1.32370e-01   2.61416e-01   4.31760e-02   3.10332e-04   7.63611e-04  
3.00000e-02   6.70000e+00   1.57542e-04   1.31440e-01   2.58914e-01   4.22244e-02   3.09613e-04   7.66683e-04  
3.00000e-02   6.80000e+00   1.56416e-04   1.31130e-01   2.56505e-01   4.13647e-02   3.08839e-04   7.69068e-04  
3.00000e-02   6.90000e+00   1.55063e-04   1.31130e-01   2.53811e-01   4.05311e-02   3.07789e-04   7.70220e-04  
3.00000e-02   7.00000e+00   1.53260e-04   1.29270e-01   2.50508e-01   3.97078e-02   3.06209e-04   7.69115e-04  
3.00000e-02   7.10000e+00   1.51908e-04   1.28030e-01   2.47855e-01   3.89146e-02   3.05128e-04   7.70059e-04  
3.00000e-02   7.20000e+00   1.51232e-04   1.27410e-01   2.46259e-01   3.82488e-02   3.04752e-04   7.73275e-04  
3.00000e-02   7.30000e+00   1.50330e-04   1.26790e-01   2.44262e-01   3.74921e-02   3.04171e-04   7.76383e-04  
3.00000e-02   7.40000e+00   1.49879e-04   1.26480e-01   2.42944e-01   3.67935e-02   3.04081e-04   7.81369e-04  
3.00000e-02   7.50000e+00   1.48527e-04   1.25860e-01   2.40399e-01   3.61094e-02   3.02928e-04   7.81620e-04  
3.00000e-02   7.60000e+00   1.47175e-04   1.25240e-01   2.37869e-01   3.54390e-02   3.01762e-04   7.81795e-04  
3.00000e-02   7.70000e+00   1.46724e-04   1.24930e-01   2.36621e-01   3.48109e-02   3.01630e-04   7.86400e-04  
3.00000e-02   7.80000e+00   1.45146e-04   1.23070e-01   2.33850e-01   3.42097e-02   3.00150e-04   7.84750e-04  
3.00000e-02   7.90000e+00   1.44245e-04   1.21830e-01   2.31991e-01   3.35905e-02   2.99478e-04   7.87031e-04  
3.00000e-02   8.00000e+00   1.43118e-04   1.20900e-01   2.29824e-01   3.29742e-02   2.98536e-04   7.88147e-04  
3.00000e-02   8.10000e+00   1.41315e-04   1.19040e-01   2.26658e-01   3.22884e-02   2.96826e-04   7.86439e-04  
3.00000e-02   8.20000e+00   1.41090e-04   1.19040e-01   2.25746e-01   3.16858e-02   2.96951e-04   7.92615e-04  
3.00000e-02   8.30000e+00   1.40413e-04   1.18730e-01   2.24189e-01   3.10585e-02   2.96553e-04   7.96743e-04  
3.00000e-02   8.40000e+00   1.39963e-04   1.18420e-01   2.22976e-01   3.04656e-02   2.96404e-04   8.01876e-04  
3.00000e-02   8.50000e+00   1.38160e-04   1.16250e-01   2.20004e-01   2.99742e-02   2.94554e-04   7.98008e-04  
3.00000e-02   8.60000e+00   1.36807e-04   1.15320e-01   2.17615e-01   2.94447e-02   2.93268e-04   7.97271e-04  
3.00000e-02   8.70000e+00   1.35906e-04   1.14080e-01   2.15868e-01   2.89379e-02   2.92512e-04   7.98922e-04  
3.00000e-02   8.80000e+00   1.35230e-04   1.13150e-01   2.14362e-01   2.83619e-02   2.92077e-04   8.02979e-04  
3.00000e-02   8.90000e+00   1.34553e-04   1.12530e-01   2.12918e-01   2.78480e-02   2.91601e-04   8.06302e-04  
3.00000e-02   9.00000e+00   1.34328e-04   1.12530e-01   2.12152e-01   2.73923e-02   2.91637e-04   8.11619e-04  
3.00000e-02   9.10000e+00   1.33427e-04   1.11290e-01   2.10429e-01   2.69094e-02   2.90863e-04   8.13374e-04  
3.00000e-02   9.20000e+00   1.32525e-04   1.10360e-01   2.08721e-01   2.64408e-02   2.90078e-04   8.15005e-04  
3.00000e-02   9.30000e+00   1.32074e-04   1.10050e-01   2.07590e-01   2.59297e-02   2.89878e-04   8.20199e-04  
3.00000e-02   9.40000e+00   1.30271e-04   1.07880e-01   2.04618e-01   2.54380e-02   2.87989e-04   8.16783e-04  
3.00000e-02   9.50000e+00   1.29820e-04   1.07260e-01   2.03582e-01   2.50222e-02   2.87722e-04   8.20692e-04  
3.00000e-02   9.60000e+00   1.28919e-04   1.06330e-01   2.01898e-01   2.45782e-02   2.86913e-04   8.22321e-04  
3.00000e-02   9.70000e+00   1.27116e-04   1.05090e-01   1.99014e-01   2.41743e-02   2.84943e-04   8.17566e-04  
3.00000e-02   9.80000e+00   1.26214e-04   1.04160e-01   1.97330e-01   2.37303e-02   2.84126e-04   8.19326e-04  
3.00000e-02   9.90000e+00   1.24637e-04   1.02610e-01   1.94776e-01   2.33457e-02   2.82409e-04   8.15721e-04  
